tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
2,0,1,7,1,3,1,0,0,58,58,58,,,,,,,279.72452299999986,None,f,1,0.557675900000504,280.7246660999999,None,280.7246660999999,None,281.3009052999996,None,None,281.80662993999977,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,0,2,6,2,3,1,1,0,59,59,59,,,,,,,281.8066282,None,j,1,0.6200060000001031,282.80633789999956,None,282.80633789999956,None,283.4415122999999,None,space,283.9589428999998,None,8.13893459999963,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,5,1,7,1,3,1,0,0,60,60,60,,,,,,,292.1090158999996,None,j,1,1.7093233000005057,293.10917679999966,None,293.10917679999966,None,294.8380557999999,None,None,295.3437286399994,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,4,2,6,1,3,1,0,0,61,61,61,,,,,,,295.34377959999983,None,j,1,0.9709893999997803,296.3434219999999,None,296.3434219999999,None,297.33156789999975,None,None,297.8370846399994,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,7,2,5,2,3,1,1,0,62,62,62,,,,,,,297.8372153,None,f,1,0.9575643999996828,298.83685309999964,None,298.83685309999964,None,299.81324159999986,None,None,300.31830483999966,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,2,2,4,1,3,0,0,0,63,63,63,,,,,,,300.31830790000004,None,j,1,1.2280222000008507,301.3183835,None,301.3183835,None,302.56507109999984,None,None,303.07079363999947,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,2,1,5,1,2,1,1,0,64,64,64,,,,,,,303.0704139999998,None,f,1,2.059395299999778,304.0705018999997,None,304.0705018999997,None,306.1522854999994,None,None,306.6579657399998,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,1,1,4,1,3,1,1,0,65,65,65,,,,,,,306.65796469999987,None,j,1,1.9128098999999565,307.6576556,None,307.6576556,None,309.58647999999994,None,None,310.09181673999956,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,2,2,3,1,3,1,0,0,66,66,66,,,,,,,310.0922092999999,None,j,1,0.8625054999993154,311.09190839999974,None,311.09190839999974,None,311.9743163999992,None,None,312.47973714,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,6,1,4,1,2,0,1,0,67,67,67,,,,,,,312.47933809999995,None,f,1,0.9389438000007431,313.47948629999973,None,313.47948629999973,None,314.4316954999995,None,None,314.9378187399998,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,2,1,3,1,3,1,0,0,68,68,68,,,,,,,314.9378149999993,None,j,1,1.2969292000007044,315.93756869999925,None,315.93756869999925,None,317.2548184999996,None,None,317.76049134000004,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
