tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
2,5,1,1,1,3,1,1,0,69,69,69,,,,,,,270.12253480000004,None,f,1,0.5956669999999349,271.12255000000005,None,271.12255000000005,None,271.7341248,None,None,272.23940773000004,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,0,1,3,1,0,0,70,70,70,,,,,,,272.2398691000001,None,j,1,1.1022062999999207,273.23954520000007,None,273.23954520000007,None,274.35686350000003,None,None,274.86258353000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,7,1,3,1,0,0,71,71,71,,,,,,,274.8625962000001,None,f,1,1.0712138000000095,275.86228470000003,None,275.86228470000003,None,276.94438460000003,None,None,277.45000343000004,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,6,1,3,1,0,0,72,72,72,,,,,,,277.4501798,None,f,1,0.804247499999974,278.44980810000004,None,278.44980810000004,None,279.27305350000006,None,None,279.77869163,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,2,1,1,1,1,0,73,73,73,,,,,,,279.7787483000001,None,j,1,0.8114103000000341,280.77812560000007,None,280.77812560000007,None,281.60172950000003,None,None,282.10740553000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,0,2,1,0,1,0,74,74,74,,,,,,,282.10751490000007,None,f,1,0.8510560000000851,283.1071565000001,None,283.1071565000001,None,283.9774828000001,None,None,284.48283403000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,7,2,3,0,1,0,75,75,75,,,,,,,284.48320880000006,None,j,1,0.6986206999999922,285.48291100000006,None,285.48291100000006,None,286.20003610000003,None,None,286.70601893,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,6,1,3,0,1,0,76,76,76,,,,,,,286.70606970000006,None,f,1,0.6519851000000472,287.7058382,None,287.7058382,None,288.3758235,None,None,288.88190713000006,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,5,1,3,1,1,0,77,77,77,,,,,,,288.88200200000006,None,j,1,1.195996799999989,289.8815747000001,None,289.8815747000001,None,291.0930372,None,None,291.5986509300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,4,2,3,0,1,0,78,78,78,,,,,,,291.59868900000004,None,f,1,1.4231154000000288,292.59846960000004,None,292.59846960000004,None,294.0332502,None,None,294.5389411300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,2,1,1,1,1,0,79,79,79,,,,,,,294.53904220000004,None,j,1,0.8674393999999666,295.53874270000006,None,295.53874270000006,None,296.42083390000005,None,None,296.92644153000003,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,1,1,3,0,0,0,80,80,80,,,,,,,296.9265544000001,None,f,1,0.9280751000000009,297.9262238,None,297.9262238,None,298.86707920000003,None,None,299.3727679300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,0,1,3,1,0,0,81,81,81,,,,,,,299.3728026,None,j,1,0.8493330999999671,300.3721941,None,300.3721941,None,301.24283550000007,None,None,301.7485223300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,1,1,2,0,0,0,82,82,82,,,,,,,301.7482675,None,j,1,0.729576800000018,302.7479390000001,None,302.7479390000001,None,303.4889128000001,None,None,303.9948793300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,0,1,3,1,0,0,83,83,83,,,,,,,303.9949319000001,None,j,1,1.0439254000000346,304.99431630000004,None,304.99431630000004,None,306.0531364000001,None,None,306.55858533,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,7,2,3,1,1,0,84,84,84,,,,,,,306.5588845000001,None,f,1,0.655373700000041,307.55817420000005,None,307.55817420000005,None,308.22863040000004,None,None,308.73467543000004,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,6,1,3,0,0,0,85,85,85,,,,,,,308.7347274,None,f,1,1.4715575999999828,309.7339842,None,309.7339842,None,311.2159639,None,None,311.72195263000003,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,5,1,3,0,1,0,86,86,86,,,,,,,311.7216916000001,None,j,1,0.6929181000000426,312.72139400000003,None,312.72139400000003,None,313.4273767000001,None,None,313.9330606300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,4,1,3,1,1,0,87,87,87,,,,,,,313.93308790000003,None,j,1,0.9290710999999874,314.9325030000001,None,314.9325030000001,None,315.87386130000004,None,None,316.37904533000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,3,1,3,1,0,0,88,88,88,,,,,,,316.3791281,None,f,1,1.075318399999901,317.3788081,None,317.3788081,None,318.4729655000001,None,None,318.97859713,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,2,1,3,0,1,0,89,89,89,,,,,,,318.97876800000006,None,j,1,0.7800070999999207,319.97801460000005,None,319.97801460000005,None,320.77776500000004,None,None,321.28344183000013,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,0,2,1,0,1,0,90,90,90,,,,,,,321.2838189,None,f,1,1.1780314999999746,322.2835092,None,322.2835092,None,323.4828145,None,None,323.98850603000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,7,1,3,1,0,0,91,91,91,,,,,,,323.9885740000001,None,f,1,0.9372910000000729,324.9882656000001,None,324.9882656000001,None,325.9409088000001,None,None,326.44701353000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,6,1,3,1,0,0,92,92,92,,,,,,,326.4470120000001,None,f,1,1.0552094999999326,327.4463438,None,327.4463438,None,328.5165974,None,None,329.02227813000013,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,5,1,3,1,0,0,93,93,93,,,,,,,329.02266310000005,None,f,1,1.216153200000008,330.0220282,None,330.0220282,None,331.2571242,None,None,331.7626204300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,4,1,3,1,0,0,94,94,94,,,,,,,331.7626755,None,f,1,1.0993091000000277,332.7623747,None,332.7623747,None,333.8800476,None,None,334.38567653000007,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,3,1,3,0,0,0,95,95,95,,,,,,,334.3857375,None,f,1,0.7484443000000738,335.3851072000001,None,335.3851072000001,None,336.1499759000001,None,None,336.6555873300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,2,1,3,0,1,0,96,96,96,,,,,,,336.6552938000001,None,j,1,0.6549955999998929,337.65500670000006,None,337.65500670000006,None,338.3257254,None,None,338.8313899300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,6,1,1,1,0,0,97,97,97,,,,,,,338.8317463000001,None,j,1,0.6393412999999555,339.830819,None,339.830819,None,340.4894393000001,None,None,340.99546653000004,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,5,1,3,0,1,0,98,98,98,,,,,,,340.99548820000007,None,j,1,0.458677200000011,341.9948719,None,341.9948719,None,342.46574670000007,None,None,342.97099873000013,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,4,1,3,1,0,0,99,99,99,,,,,,,342.97135690000005,None,j,1,0.8667973999999958,343.9707436000001,None,343.9707436000001,None,344.85314170000004,None,None,345.35882833000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,3,1,3,1,1,0,100,100,100,,,,,,,345.3585720000001,None,f,1,0.6560889999999517,346.3574768000001,None,346.3574768000001,None,347.0286550000001,None,None,347.53462033000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,2,1,3,0,1,0,101,101,101,,,,,,,347.53467880000005,None,f,1,0.5754828000000316,348.53406140000004,None,348.53406140000004,None,349.1225051,None,None,349.62812123000003,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,1,1,3,0,1,0,102,102,102,,,,,,,349.6278489,None,f,1,0.4986370999999963,350.62754830000006,None,350.62754830000006,None,351.1453408000001,None,None,351.6510404300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,0,1,3,1,0,0,103,103,103,,,,,,,351.6510822,None,j,1,0.6830803000000287,352.6504595,None,352.6504595,None,353.3447507000001,None,None,353.8503741300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,2,1,1,0,1,0,104,104,104,,,,,,,353.8504247000001,None,j,1,0.7238641000000143,354.8497936,None,354.8497936,None,355.59074570000007,None,None,356.09644443000013,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,1,1,3,1,1,0,105,105,105,,,,,,,356.09679960000005,None,f,1,1.101230800000053,357.09633610000003,None,357.09633610000003,None,358.21384720000003,None,None,358.71948953000003,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,0,1,3,0,0,0,106,106,106,,,,,,,358.7195716000001,None,f,1,0.7826860000000124,359.71891300000004,None,359.71891300000004,None,360.51899820000006,None,None,361.0246615300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,7,1,3,0,1,0,107,107,107,,,,,,,361.024848,None,j,1,0.9740775000000212,362.0241132000001,None,362.0241132000001,None,363.01242560000003,None,None,363.51802263,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,6,1,3,1,0,0,108,108,108,,,,,,,363.51806780000015,None,f,1,0.9448941999999079,364.5173850000001,None,364.5173850000001,None,365.48218410000004,None,None,365.98787383,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,5,1,3,1,1,0,109,109,109,,,,,,,365.98792879999996,None,f,1,0.5543030999999701,366.9872917,None,366.9872917,None,367.5639847,None,None,368.0692671300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,6,1,2,1,0,0,110,110,110,,,,,,,368.06969360000016,None,f,1,1.1927747999998246,369.06940640000016,None,369.06940640000016,None,370.2807282000001,None,None,370.78608303,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,5,1,3,1,0,0,111,111,111,,,,,,,370.78651190000005,None,f,1,1.3239910999998301,371.78621640000006,None,371.78621640000006,None,373.1270041,None,None,373.63260403000015,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,4,1,3,0,0,0,112,112,112,,,,,,,373.63265330000013,None,f,1,0.7171812999999929,374.63241689999995,None,374.63241689999995,None,375.3614854,None,None,375.8672266300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,3,1,3,1,1,0,113,113,113,,,,,,,375.8673351,None,j,1,0.5633559000000332,376.8670293,None,376.8670293,None,377.4433302,None,None,377.94898533,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,2,1,3,0,1,0,114,114,114,,,,,,,377.9489973,None,j,1,1.7939389000000574,378.94837559999996,None,378.94837559999996,None,380.7599163,None,None,381.2655936300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,1,1,3,0,1,0,115,115,115,,,,,,,381.26564010000016,None,j,1,1.084181999999828,382.26540950000003,None,382.26540950000003,None,383.3708809,None,None,383.87658193000004,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,2,3,2,1,0,0,116,116,116,,,,,,,383.8763001,None,j,1,1.1132628999998815,384.8763478000001,None,384.8763478000001,None,386.00508720000016,None,None,386.51117553000006,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,5,1,1,1,0,0,117,117,117,,,,,,,386.511127,None,j,1,0.7670906000000741,387.51050699999996,None,387.51050699999996,None,388.29887940000003,None,None,388.8041665300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,4,2,3,1,1,0,118,118,118,,,,,,,388.80459599999995,None,j,1,1.0013762999999472,389.80423770000016,None,389.80423770000016,None,390.81581559999995,None,None,391.3213731300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,3,1,3,1,0,0,119,119,119,,,,,,,391.32153830000016,None,f,1,1.5570981999999276,392.32118890000015,None,392.32118890000015,None,393.8971054000001,None,space,394.4029868,None,45.95535689999997,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,7,1,3,1,0,0,120,120,120,,,,,,,440.37681410000005,None,f,1,1.077397400000109,441.3768709000001,None,441.3768709000001,None,442.4706221000001,None,None,442.97629593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,0,1,2,0,1,0,121,121,121,,,,,,,442.97636060000013,None,f,1,0.6066513999999188,443.97575040000015,None,443.97575040000015,None,444.59945889999995,None,None,445.1047513300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,5,1,1,1,0,0,122,122,122,,,,,,,445.1051219000001,None,f,1,0.7647059999999328,446.1049488000001,None,446.1049488000001,None,446.88109170000007,None,None,447.38675273,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,3,1,1,1,0,0,123,123,123,,,,,,,447.38678920000007,None,f,1,1.0758891999998923,448.3864688000001,None,448.3864688000001,None,449.47994270000004,None,None,449.98596023000016,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,2,1,3,0,1,0,124,124,124,,,,,,,449.98600520000014,None,j,1,0.6209605999999894,450.98537080000006,None,450.98537080000006,None,451.6208597,None,None,452.12647073000005,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,1,2,3,1,1,0,125,125,125,,,,,,,452.1265211,None,f,1,0.7672766000000593,453.12637370000016,None,453.12637370000016,None,453.91391350000004,None,None,454.41989823000006,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,0,2,3,1,0,0,126,126,126,,,,,,,454.41993419999994,None,j,1,0.7785782999999356,455.41971190000004,None,455.41971190000004,None,456.2194171000001,None,None,456.72506233,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,7,1,3,1,1,0,127,127,127,,,,,,,456.72518230000014,None,j,1,0.9049005000001671,457.72481630000016,None,457.72481630000016,None,458.64219130000015,None,None,459.1479234300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,6,1,3,1,0,0,128,128,128,,,,,,,459.1479273,None,j,1,0.6747530000000097,460.14761080000017,None,460.14761080000017,None,460.84120240000016,None,None,461.34727143,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,5,1,3,1,0,0,129,129,129,,,,,,,461.34725230000004,None,f,1,1.115669300000036,462.3466364000001,None,462.3466364000001,None,463.4760275000001,None,None,463.98170843000014,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,4,1,3,0,1,0,130,130,130,,,,,,,463.98176149999995,None,j,1,0.6887767000000622,464.98144030000003,None,464.98144030000003,None,465.68711570000005,None,None,466.19279673000017,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,5,1,2,0,1,0,131,131,131,,,,,,,466.19284949999997,None,f,1,0.6696990000000369,467.19260039999995,None,467.19260039999995,None,467.87475510000013,None,None,468.38037323000015,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,4,2,3,1,0,0,132,132,132,,,,,,,468.3804448000001,None,j,1,0.6102281000000858,469.3802253000001,None,469.3802253000001,None,470.0034504,None,None,470.50926213000014,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,3,1,3,1,0,0,133,133,133,,,,,,,470.50919220000014,None,j,1,0.5132826000001387,471.5090335,None,471.5090335,None,472.03819610000005,None,None,472.54394373,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,2,2,3,1,1,0,134,134,134,,,,,,,472.54389949999995,None,j,1,0.6701823000000786,473.54348960000016,None,473.54348960000016,None,474.22575770000003,None,None,474.7313794300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,5,1,1,1,1,0,135,135,135,,,,,,,474.7314417,None,f,1,1.0752239999999347,475.7311261,None,475.7311261,None,476.82491070000015,None,None,477.3305898300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,4,1,3,1,1,0,136,136,136,,,,,,,477.33068819999994,None,j,1,0.5722759000000224,478.33002880000004,None,478.33002880000004,None,478.9183938000001,None,None,479.4241897300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,3,1,3,1,0,0,137,137,137,,,,,,,479.42413090000014,None,j,1,0.49416070000006584,480.42352300000016,None,480.42352300000016,None,480.9295479,None,None,481.4350767300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,2,1,3,0,1,0,138,138,138,,,,,,,481.4348897,None,j,1,0.8350308999999925,482.43466450000005,None,482.43466450000005,None,483.28145889999996,None,None,483.7875105300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,1,1,3,1,1,0,139,139,139,,,,,,,483.78752699999995,None,j,1,0.6748231999999916,484.7868882,None,484.7868882,None,485.48081090000005,None,None,485.9865761300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,0,1,3,1,1,0,140,140,140,,,,,,,485.98684249999997,None,f,1,0.7640321999999742,486.98624140000015,None,486.98624140000015,None,487.76238820000003,None,None,488.26844383000014,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,6,1,1,1,0,0,141,141,141,,,,,,,488.26873049999995,None,j,1,0.545843800000057,489.2678787,None,489.2678787,None,489.83281910000005,None,None,490.33843023,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,5,1,3,1,0,0,142,142,142,,,,,,,490.33813299999997,None,j,1,0.6357871999998679,491.33786669999995,None,491.33786669999995,None,491.98509979999994,None,None,492.4907070300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,4,1,3,1,0,0,143,143,143,,,,,,,492.4907468000001,None,j,1,0.868230899999844,493.4901328000001,None,493.4901328000001,None,494.37253310000006,None,None,494.8782091300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,1,1,1,0,0,0,144,144,144,,,,,,,494.87832070000013,None,f,1,1.08845139999994,495.87796520000006,None,495.87796520000006,None,496.98359330000017,None,None,497.48925193,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,0,1,3,0,0,0,145,145,145,,,,,,,497.4892496,None,j,1,1.0534734999998818,498.4889375,None,498.4889375,None,499.55952750000006,None,None,500.0648877300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,7,1,3,0,1,0,146,146,146,,,,,,,500.06492879999996,None,j,1,0.5893525999999838,501.0643057,None,501.0643057,None,501.66444130000014,None,None,502.1698029300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,6,2,3,0,1,0,147,147,147,,,,,,,502.17017970000006,None,j,1,0.772416400000111,503.169936,None,503.169936,None,503.9579043000001,None,None,504.4635717300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,5,1,3,0,0,0,148,148,148,,,,,,,504.46328140000014,None,j,1,1.039032299999917,505.4633653000001,None,505.4633653000001,None,506.5218712000001,None,None,507.02748183000006,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,4,2,3,1,0,0,149,149,149,,,,,,,507.02752980000014,None,f,1,0.6990799999998671,508.0273006,None,508.0273006,None,508.7446689000001,None,None,509.2503198300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,3,1,3,0,1,0,150,150,150,,,,,,,509.25042870000016,None,f,1,1.2762416000000485,510.2500757,None,510.2500757,None,511.5438048000001,None,None,512.04947693,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,4,1,2,1,1,0,151,151,151,,,,,,,512.049233,None,f,1,0.733158499999945,513.0492334,None,513.0492334,None,513.8019475000001,None,None,514.30767473,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,3,1,3,0,0,0,152,152,152,,,,,,,514.3076838,None,f,1,0.987068299999919,515.3073692,None,515.3073692,None,516.3067549,None,None,516.8127480300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,2,1,3,1,0,0,153,153,153,,,,,,,516.8128052,None,f,1,0.6897788000001128,517.8125655000001,None,517.8125655000001,None,518.5182195,None,None,519.0238561300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,1,2,3,1,1,0,154,154,154,,,,,,,519.0239016,None,j,1,1.1180313999998361,520.0236555000001,None,520.0236555000001,None,521.1523357000001,None,None,521.6583261300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,3,1,1,0,1,0,155,155,155,,,,,,,521.6584028,None,f,1,0.7245672999999897,522.6577635000001,None,522.6577635000001,None,523.3990416000001,None,None,523.9047397300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,2,1,3,0,0,0,156,156,156,,,,,,,523.9048895000001,None,f,1,0.589244699999881,524.9044698,None,524.9044698,None,525.5042185,None,None,526.01000433,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,0,1,1,1,1,0,157,157,157,,,,,,,526.0100068000002,None,f,0,0.7729500999998891,527.0093888000001,None,527.0093888000001,None,527.8091545,None,None,528.30338713,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,7,1,3,0,0,0,158,158,158,,,,,,,528.3034335,None,j,1,1.2311540000000605,529.3031897000001,None,529.3031897000001,None,530.5498136000001,None,None,531.05555253,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
